ID,Squares,No_of_rooms,Address,Price,One_Sq
16028,75,2.5,Beograd Opština Zemun,105900,1230.719435933011
16029,119,5+,Beograd Opština Novi Beograd,185000,1735.3775474934005
16030,46,2.5,Beograd Opština Vračar,141000,2275.3672683163954
16032,50,2.5,Beograd Opština Palilula,51999,1282.912470736089
16033,100.53,3.0,Beograd Opština Savski venac,246298,2723.3487453316557
16034,80,3.0,Beograd Opština Savski venac,188047,2723.3487453316557
16035,38,1.0,Beograd Opština Voždovac,63000,1490.3747385405104
16036,84,2.5,Beograd Opština Novi Beograd,143000,1735.3775474934005
16039,105,4.5,Beograd Opština Stari grad,185000,2531.903872181951
16040,103,4.0,Beograd Opština Voždovac,138000,1490.3747385405104
16041,133,4.5,Beograd Opština Vračar,262000,2275.3672683163954
16042,61,2.0,Beograd Opština Novi Beograd,103000,1735.3775474934005
16043,60,2.0,Beograd Opština Vračar,143000,2275.3672683163954
16044,45,1.5,Beograd Opština Novi Beograd,98000,1735.3775474934005
16045,59,2.0,Beograd Opština Novi Beograd,89000,1735.3775474934005
16046,53,2.0,Beograd Opština Novi Beograd,127900,1735.3775474934005
16047,83,3.0,Beograd Opština Voždovac,141000,1490.3747385405104
16048,174,4.0,Beograd Opština Čukarica,230000,1324.4002797487278
16049,107,4.0,Beograd Opština Vračar,195000,2275.3672683163954
16050,42,1.5,Beograd Opština Zvezdara,88000,1461.4519261140167
16051,55,2.5,Beograd Opština Zemun,65060,1230.719435933011
16052,120,4.5,Beograd Opština Zemun,72500,1230.719435933011
16054,66,2.5,Beograd Opština Novi Beograd,122500,1735.3775474934005
16055,73,3.0,Beograd Opština Rakovica,79500,991.4218432222813
16056,170,4.0,Beograd Opština Palilula,220000,1282.912470736089
16057,82,3.0,Beograd Opština Vračar,228000,2275.3672683163954
16058,131,4.0,Beograd Opština Zvezdara,220000,1461.4519261140167
16059,90,3.0,Beograd Opština Palilula,99000,1282.912470736089
16060,57,2.0,Beograd Opština Stari grad,123000,2531.903872181951
16061,70,2.0,Beograd Opština Novi Beograd,154000,1735.3775474934005
16062,98,3.0,Beograd Opština Novi Beograd,215600,1735.3775474934005
16063,109,4.0,Beograd Opština Novi Beograd,239800,1735.3775474934005
16064,70,3.0,Beograd Opština Vračar,140000,2275.3672683163954
16065,65,2.0,Beograd Opština Zvezdara,100000,1461.4519261140167
16067,113,4.0,Beograd Opština Novi Beograd,248600,1735.3775474934005
16068,53.50,2.5,Beograd Opština Zvezdara,64200,1461.4519261140167
16069,118,4.0,Beograd Opština Zemun,53100,1230.719435933011
16070,87,3.0,Beograd Opština Čukarica,87000,1324.4002797487278
16071,36,1.0,Beograd Opština Čukarica,43000,1324.4002797487278
16072,110,3.5,Beograd Opština Rakovica,94000,991.4218432222813
16073,22,0.5,Beograd Opština Voždovac,42500,1490.3747385405104
16074,54,2.5,Beograd Opština Rakovica,67000,991.4218432222813
16075,58,2.0,Beograd Opština Zemun,48900,1230.719435933011
16077,108,4.0,Beograd Opština Stari grad,250000,2531.903872181951
16078,118,4.0,Beograd Opština Savski venac,175000,2723.3487453316557
16079,78,2.0,Beograd Opština Voždovac,61000,1490.3747385405104
16080,51,2.0,Beograd Opština Vračar,132000,2275.3672683163954
16081,52,2.5,Beograd Opština Palilula,87700,1282.912470736089
16082,82,3.0,Beograd Opština Vračar,220000,2275.3672683163954
16083,67,2.0,Beograd Opština Stari grad,220000,2531.903872181951
16084,84,3.5,Beograd Opština Rakovica,80000,991.4218432222813
16085,35,1.0,Beograd Opština Zvezdara,36000,1461.4519261140167
16086,47,1.5,Beograd Opština Novi Beograd,86000,1735.3775474934005
16087,147,5+,Beograd Opština Vračar,236000,2275.3672683163954
16088,58,2.0,Beograd Opština Stari grad,114000,2531.903872181951
16089,92,3.5,Beograd Opština Rakovica,110000,991.4218432222813
16090,52,3.0,Beograd Opština Novi Beograd,98000,1735.3775474934005
16104,82,3.0,Beograd Opština Savski venac,245888,2723.3487453316557
16105,82,3.0,Beograd Opština Savski venac,243888,2723.3487453316557
16106,78,3.0,Beograd Opština Vračar,210600,2275.3672683163954
16107,109,4.0,Beograd Opština Vračar,294300,2275.3672683163954
16109,75,3.5,Beograd Opština Novi Beograd,149999,1735.3775474934005
16110,51,2.5,Beograd Opština Zvezdara,61500,1461.4519261140167
16111,39,2.0,Beograd Opština Zvezdara,47000,1461.4519261140167
16113,143,4.0,Beograd Opština Voždovac,125000,1490.3747385405104
16114,263,5+,Beograd Opština Savski venac,290000,2723.3487453316557
16115,143,4.0,Beograd Opština Voždovac,125000,1490.3747385405104
16116,124,4.0,Beograd Opština Voždovac,248000,1490.3747385405104
16117,86.67,2.5,Beograd Opština Voždovac,174000,1490.3747385405104
16118,53.10,2.5,Beograd Opština Novi Beograd,68970,1735.3775474934005
16119,54.71,2.5,Beograd Opština Novi Beograd,65600,1735.3775474934005
16120,145,4.0,Beograd Opština Savski venac,299999,2723.3487453316557
16121,40.43,1.0,Beograd Opština Novi Beograd,48500,1735.3775474934005
16123,118,4.0,Beograd Opština Savski venac,299900,2723.3487453316557
16125,72,3.0,Beograd Opština Čukarica,75900,1324.4002797487278
16126,87,3.5,Beograd Opština Palilula,94900,1282.912470736089
16128,74,3.0,Beograd Opština Zvezdara,86000,1461.4519261140167
16129,92,4.0,Beograd Opština Zvezdara,221720,1461.4519261140167
16130,83,4.0,Beograd Opština Zemun,87000,1230.719435933011
16131,67,2.5,Beograd Opština Palilula,58000,1282.912470736089
16132,67,2.0,Beograd Opština Novi Beograd,88900,1735.3775474934005
16133,25,1.5,Beograd Opština Voždovac,34900,1490.3747385405104
16134,111,3.0,Beograd Opština Zemun,155000,1230.719435933011
16135,88,3.0,Beograd Opština Zvezdara,213550,1461.4519261140167
16136,36,1.5,Beograd Opština Palilula,46800,1282.912470736089
16137,88,4.5,Beograd Opština Novi Beograd,149000,1735.3775474934005
16138,33,1.5,Beograd Opština Zvezdara,41500,1461.4519261140167
16139,69,2.0,Beograd Opština Savski venac,160000,2723.3487453316557
16140,59,2.0,Beograd Opština Zemun,48900,1230.719435933011
16141,67,2.0,Beograd Opština Zvezdara,86000,1461.4519261140167
16142,60,2.0,Beograd Opština Palilula,35000,1282.912470736089
16143,130,4.0,Beograd Opština Vračar,235000,2275.3672683163954
16144,104,4.0,Beograd Opština Voždovac,199990,1490.3747385405104
16145,64,2.5,Beograd Opština Voždovac,69900,1490.3747385405104
16146,91,3.0,Beograd Opština Zemun,119000,1230.719435933011
16147,69.05,2.5,Beograd Opština Zemun,124290,1230.719435933011
16148,23,0.5,Beograd Opština Zvezdara,38000,1461.4519261140167
16149,110,4.0,Beograd Opština Čukarica,300000,1324.4002797487278
16150,30.28,0.5,Beograd Opština Zemun,51500,1230.719435933011
16151,95,4.0,Beograd Opština Voždovac,155000,1490.3747385405104
16152,74,3.5,Beograd Opština Zemun,135000,1230.719435933011
16153,71,2.0,Beograd Opština Voždovac,177500,1490.3747385405104
16154,42,2.0,Beograd Opština Novi Beograd,45000,1735.3775474934005
16155,17,0.5,Beograd Opština Stari grad,34000,2531.903872181951
16156,118,4.0,Beograd Opština Palilula,277000,1282.912470736089
16157,115,4.0,Beograd Opština Novi Beograd,245000,1735.3775474934005
16158,67,2.5,Beograd Opština Zvezdara,62000,1461.4519261140167
16159,63,3.0,Beograd Opština Zvezdara,110000,1461.4519261140167
16160,84,3.5,Beograd Opština Čukarica,100800,1324.4002797487278
16161,62,2.5,Beograd Opština Čukarica,74400,1324.4002797487278
16162,86,4.5,Beograd Opština Palilula,210000,1282.912470736089
16163,90,3.5,Beograd Opština Voždovac,120000,1490.3747385405104
16164,37,1.5,Beograd Opština Zvezdara,28600,1461.4519261140167
16165,70,3.0,Beograd Opština Novi Beograd,96000,1735.3775474934005
16166,80,2.5,Beograd Opština Zemun,95000,1230.719435933011
16168,97,4.0,Beograd Opština Palilula,210000,1282.912470736089
16169,50,2.0,Beograd Opština Palilula,45000,1282.912470736089
16170,72,2.5,Beograd Opština Novi Beograd,103000,1735.3775474934005
16171,76,3.0,Beograd Opština Novi Beograd,111900,1735.3775474934005
16172,79,3.0,Beograd Opština Voždovac,197500,1490.3747385405104
16173,56,3.0,Beograd Opština Zvezdara,58800,1461.4519261140167
16174,43,2.0,Beograd Opština Zemun,70950,1230.719435933011
16175,49,2.0,Beograd Opština Voždovac,85000,1490.3747385405104
16176,67,2.0,Beograd Opština Palilula,130000,1282.912470736089
16177,80,3.0,Beograd Opština Rakovica,90000,991.4218432222813
16178,61,3.0,Beograd Opština Zvezdara,135000,1461.4519261140167
16179,96,4.0,Beograd Opština Zemun,85000,1230.719435933011
16180,67,2.0,Beograd Opština Rakovica,61000,991.4218432222813
16181,42,1.5,Beograd Opština Savski venac,71000,2723.3487453316557
16182,121,5+,Beograd Opština Zemun,140000,1230.719435933011
16183,70,2.0,Beograd Opština Novi Beograd,108500,1735.3775474934005
16184,64,2.0,Beograd Opština Voždovac,85000,1490.3747385405104
16185,39,1.0,Beograd Opština Voždovac,66300,1490.3747385405104
16186,58,1.5,Beograd Opština Vračar,95000,2275.3672683163954
16187,38,1.5,Beograd Opština Zvezdara,53000,1461.4519261140167
16188,43,1.5,Beograd Opština Zvezdara,60000,1461.4519261140167
16189,60,3.0,Beograd Opština Zvezdara,140000,1461.4519261140167
16190,18,0.5,Beograd Opština Zemun,23500,1230.719435933011
16191,79,3.5,Beograd Opština Palilula,63000,1282.912470736089
16192,49,2.5,Beograd Opština Palilula,52500,1282.912470736089
16193,80,3.0,Beograd Opština Zvezdara,175000,1461.4519261140167
16194,60,2.5,Beograd Opština Zvezdara,135000,1461.4519261140167
16195,59,3.0,Beograd Opština Vračar,135000,2275.3672683163954
16196,66,3.5,Beograd Opština Savski venac,82500,2723.3487453316557
16198,80,3.0,Beograd Opština Rakovica,90000,991.4218432222813
16199,42,2.5,Beograd Opština Zemun,36700,1230.719435933011
16200,60,2.0,Beograd Opština Palilula,55000,1282.912470736089
16201,60,2.0,Beograd Opština Palilula,55000,1282.912470736089
16202,120,4.5,Beograd Opština Savski venac,179900,2723.3487453316557
16203,120,4.5,Beograd Opština Savski venac,179900,2723.3487453316557
16204,120,4.5,Beograd Opština Savski venac,179900,2723.3487453316557
16205,45,2.0,Beograd Opština Voždovac,81000,1490.3747385405104
16206,110,4.0,Beograd Opština Voždovac,125000,1490.3747385405104
16207,53,2.0,Beograd Opština Rakovica,68990,991.4218432222813
16208,18,0.5,Beograd Opština Stari grad,59900,2531.903872181951
16209,123,4.5,Beograd Opština Čukarica,110000,1324.4002797487278
16210,65,2.0,Beograd Opština Zvezdara,100000,1461.4519261140167
16211,62,2.0,Beograd Opština Vračar,135000,2275.3672683163954
16212,101,3.5,Beograd Opština Novi Beograd,119900,1735.3775474934005
16213,81,3.0,Beograd Opština Voždovac,75000,1490.3747385405104
16214,51,2.0,Beograd Opština Stari grad,75000,2531.903872181951
16215,41,1.5,Beograd Opština Zvezdara,90000,1461.4519261140167
16216,72,2.0,Beograd Opština Novi Beograd,111000,1735.3775474934005
16217,32,1.0,Beograd Opština Zvezdara,58000,1461.4519261140167
16218,71,2.5,Beograd Opština Palilula,112900,1282.912470736089
16219,96,4.0,Beograd Opština Novi Beograd,145000,1735.3775474934005
16220,117,4.0,Beograd Opština Voždovac,151000,1490.3747385405104
16221,96,3.5,Beograd Opština Novi Beograd,148000,1735.3775474934005
16222,58,2.5,Beograd Opština Vračar,104990,2275.3672683163954
16223,98,4.5,Beograd Opština Čukarica,95000,1324.4002797487278
16225,121,4.0,Beograd Opština Savski venac,299000,2723.3487453316557
16226,49,1.5,Beograd Opština Novi Beograd,80000,1735.3775474934005
16227,42.21,2.0,Beograd Opština Grocka,34600,673.2479671062097
16228,49,1.5,Beograd Opština Novi Beograd,79500,1735.3775474934005
16229,56,2.0,Beograd Opština Palilula,38700,1282.912470736089
16230,50,2.0,Beograd Opština Palilula,34500,1282.912470736089
16231,80,3.0,Beograd Opština Rakovica,90000,991.4218432222813
16232,56,2.0,Beograd Opština Zvezdara,93000,1461.4519261140167
16233,35,1.5,Beograd Opština Vračar,81600,2275.3672683163954
16235,52,2.0,Beograd Opština Vračar,117000,2275.3672683163954
16236,82,3.0,Beograd Opština Palilula,71340,1282.912470736089
16237,44,2.0,Beograd Opština Zvezdara,46300,1461.4519261140167
16238,70,4.0,Beograd Opština Zvezdara,74200,1461.4519261140167
16239,62,2.5,Beograd Opština Zvezdara,122760,1461.4519261140167
16240,62,2.5,Beograd Opština Zvezdara,129580,1461.4519261140167
16241,147,4.0,Beograd Opština Savski venac,299999,2723.3487453316557
16242,114,4.0,Beograd Opština Vračar,265000,2275.3672683163954
16243,59.67,2.0,Beograd Opština Zvezdara,127990,1461.4519261140167
16244,62.51,2.0,Beograd Opština Zvezdara,134080,1461.4519261140167
16245,55,2.5,Beograd Opština Zvezdara,58500,1461.4519261140167
16246,47,1.5,Beograd Opština Zvezdara,50200,1461.4519261140167
16247,76,3.0,Beograd Opština Savski venac,161000,2723.3487453316557
16248,39,1.5,Beograd Opština Voždovac,50000,1490.3747385405104
16249,98.50,3.0,Beograd Opština Stari grad,235000,2531.903872181951
16251,91,4.0,Beograd Opština Novi Beograd,199000,1735.3775474934005
16252,75,2.0,Beograd Opština Palilula,55000,1282.912470736089
16253,41,1.5,Beograd Opština Rakovica,45000,991.4218432222813
16254,83,4.0,Beograd Opština Novi Beograd,127000,1735.3775474934005
16255,44,1.0,Beograd Opština Vračar,121000,2275.3672683163954
16256,98,4.0,Beograd Opština Savski venac,243000,2723.3487453316557
16257,77.34,3.0,Beograd Opština Palilula,165000,1282.912470736089
16258,72,2.5,Beograd Opština Novi Beograd,68500,1735.3775474934005
16259,55,2.0,Beograd Opština Voždovac,68000,1490.3747385405104
16260,69,4.0,Beograd Opština Zemun,42000,1230.719435933011
16261,103,4.0,Beograd Opština Novi Beograd,200000,1735.3775474934005
16262,69,3.0,Beograd Opština Zemun,94000,1230.719435933011
16263,35,2.0,Beograd Opština Vračar,59500,2275.3672683163954
16264,117,3.0,Beograd Opština Voždovac,249000,1490.3747385405104
16265,57,3.0,Beograd Opština Novi Beograd,94500,1735.3775474934005
16266,35,2.0,Beograd Opština Palilula,39900,1282.912470736089
16267,174,5+,Beograd Opština Čukarica,250000,1324.4002797487278
16268,64,2.5,Beograd Opština Zvezdara,133760,1461.4519261140167
16269,45,2.0,Beograd Opština Zvezdara,49500,1461.4519261140167
16270,45,2.5,Beograd Opština Zvezdara,49500,1461.4519261140167
16271,82,3.0,Beograd Opština Savski venac,243888,2723.3487453316557
16272,81,3.0,Beograd Opština Savski venac,224888,2723.3487453316557
16274,35,1.5,Beograd Opština Vračar,49500,2275.3672683163954
16275,76,2.5,Beograd Opština Savski venac,169900,2723.3487453316557
16276,65,2.0,Beograd Opština Voždovac,45000,1490.3747385405104
16277,157,3.5,Beograd Opština Čukarica,175000,1324.4002797487278
16278,82,3.0,Beograd Opština Stari grad,189000,2531.903872181951
16279,24,1.0,Beograd Opština Palilula,60000,1282.912470736089
16280,70,2.0,Beograd Opština Savski venac,253888,2723.3487453316557
16281,43,1.5,Beograd Opština Zemun,62000,1230.719435933011
16282,39,1.5,Beograd Opština Zvezdara,46800,1461.4519261140167
16283,44,1.5,Beograd Opština Voždovac,48500,1490.3747385405104
16285,65,2.5,Beograd Opština Zvezdara,145000,1461.4519261140167
16286,73,3.0,Beograd Opština Rakovica,63000,991.4218432222813
16287,87,3.0,Beograd Opština Palilula,94000,1282.912470736089
16288,103,3.5,Beograd Opština Savski venac,160000,2723.3487453316557
16289,58,3.0,Beograd Opština Novi Beograd,168000,1735.3775474934005
16290,51,2.5,Beograd Opština Zemun,69900,1230.719435933011
16291,44,2.0,Beograd Opština Stari grad,129800,2531.903872181951
16292,62,3.0,Beograd Opština Novi Beograd,142600,1735.3775474934005
16293,42,1.5,Beograd Opština Zvezdara,55000,1461.4519261140167
16294,40,1.5,Beograd Opština Rakovica,42000,991.4218432222813
16295,78,3.0,Beograd Opština Stari grad,200000,2531.903872181951
16296,52,2.0,Beograd Opština Stari grad,139000,2531.903872181951
16297,110,4.0,Beograd Opština Zvezdara,110000,1461.4519261140167
16298,59,2.0,Beograd Opština Voždovac,57000,1490.3747385405104
16299,29,1.0,Beograd Opština Stari grad,80000,2531.903872181951
16300,72,2.5,Beograd Opština Zvezdara,76000,1461.4519261140167
16301,48,2.0,Beograd Opština Palilula,54900,1282.912470736089
16302,84,3.0,Beograd Opština Novi Beograd,209000,1735.3775474934005
16303,58,3.0,Beograd Opština Voždovac,75000,1490.3747385405104
16304,76,3.0,Beograd Opština Savski venac,161000,2723.3487453316557
16305,116,4.0,Beograd Opština Voždovac,125000,1490.3747385405104
16306,188,4.0,Beograd Opština Zvezdara,290000,1461.4519261140167
16307,80,2.5,Beograd Opština Voždovac,152000,1490.3747385405104
16308,71,2.5,Beograd Opština Novi Beograd,102000,1735.3775474934005
16309,141,5+,Beograd Opština Novi Beograd,229000,1735.3775474934005
16310,63,2.5,Beograd Opština Novi Beograd,110000,1735.3775474934005
16311,70,2.0,Beograd Opština Rakovica,70000,991.4218432222813
16312,83,3.5,Beograd Opština Rakovica,90000,991.4218432222813
16313,53,2.0,Beograd Opština Zvezdara,55000,1461.4519261140167
16314,23,0.5,Beograd Opština Zvezdara,57500,1461.4519261140167
16315,98,4.0,Beograd Opština Savski venac,245000,2723.3487453316557
